unit_id,original,translation_zh_tw,status,translate,occurrence_count,first_location,leading_spaces,trailing_spaces
DLG_3969ed250cca,I can take you to where I hid my spell books. They'll prove to my sister that ,,pending,True,1,GPL-76@0x0F42,0,1
DLG_adc5b6292cd2,I'm alive and well. It will comfort me to know she is not worrying about me. ,,pending,True,1,GPL-76@0x0F8D,0,1
DLG_d57adce8f92b,Wyrmias wants this statue more than control of the town. It reeks of evil -- ,,pending,True,1,GPL-76@0x0FE2,0,1
DLG_6c59d5188361,what he had assembled before I left emanated a black aura. I doubt it will do ,,pending,True,1,GPL-76@0x102C,0,1
DLG_2ec8ab1d9e03,much good for Gedron... or Athas for that matter. ,,pending,True,1,GPL-76@0x1077,0,1
DLG_828b2f323643,Follow me to the ruins and I'll get them for you.,,pending,True,1,GPL-76@0x10AF,0,0
DLG_22ef49244e94,Goodbye and thank you again.,,pending,True,1,GPL-76@0x1106,0,0
DLG_c601d76a68f0,The books are just up here. Follow me. ,,pending,True,1,GPL-76@0x1132,0,1
DLG_5fe56937ad98,This is where I buried my spell book. I've also got some scrolls hidden here. ,,pending,True,1,GPL-76@0x1178,0,1
DLG_9eb2de6c254b,Consider them a reward for my rescue. ,,pending,True,1,GPL-76@0x11C3,0,1
DLG_28bae0367a2a,Here you go. ,,pending,True,1,GPL-76@0x11ED,0,1
DLG_812602ae8203,"You can't carry any more, so I will leave everything here for you. ",,pending,True,1,GPL-76@0x1217,0,1
DLG_12ce1daad790,"You can't carry any more, so I will leave the scrolls here for you. ",,pending,True,1,GPL-76@0x12A3,0,1
DLG_1c2fd7b5ff9d,"You can't carry any more, so I will leave a scroll here for you. ",,pending,True,1,GPL-76@0x1322,0,1
DLG_82d120125501,Bring the book to my sister Linara in Gedron Village. She will know that I am ,,pending,True,1,GPL-76@0x137C,0,1
DLG_706409eebff6,alive. I must stay here to ensure that Wyrmias does not discover my escape. Goodbye. ,,pending,True,1,GPL-76@0x13C7,0,1
DLG_145204ecc76e,Congratulations! The party gains 2000 Exp! ,,pending,True,3,GPL-76@0x141D,0,1
DLG_b819b0578ce2,Thank you for getting rid of Wyrmias! I will continue to study my spells here. ,,pending,True,1,GPL-76@0x1493,0,1
DLG_70ea98e214ba,Wish my sister my best. ,,pending,True,1,GPL-76@0x14DE,0,1
DLG_85cfe410ecb0,Be on your way! Wyrmias will not wait long!,,pending,True,1,GPL-76@0x1505,0,0
DLG_933fe3c7214e,  Will you be all right here?,,pending,True,1,GPL-76@0x154C,2,0
DLG_0a9288efd25b,I've got to be going. See you. ,,pending,True,1,GPL-76@0x154C,0,1
DLG_9928b0b11955,"Yes, she is. You met her, did you? I hope she is well. ",,pending,True,1,GPL-76@0x15B4,0,1
DLG_80753419e6aa,"Yes, yes, I'll be fine. I can handle myself -- as long as I'm not being sacrificed. ",,pending,True,1,GPL-76@0x15F5,0,1
DLG_1a85fb9c4d7b,"Get going! Now that Dakaren is dead, the magera will not bother me. Go! Get to ",,pending,True,1,GPL-76@0x1645,0,1
DLG_9ee52dcf2b63,Wyrmias! ,,pending,True,1,GPL-76@0x1690,0,1
DLG_e91779d1ff8d,I don't want to talk to you anymore. I might spoil my chance at ,,pending,True,1,GPL-77@0x0019,0,1
DLG_e39f327794c6,transformation! ,,pending,True,1,GPL-77@0x0057,0,1
DLG_246a27f746b0,Are you waiting for transformation as well?,,pending,True,1,GPL-77@0x0097,0,0
DLG_b2659feebf73,"  Yes, I hope to be first.",,pending,True,1,GPL-77@0x00C3,2,0
DLG_1b493c005f58,"  No, I'm just a slave.",,pending,True,1,GPL-77@0x00C3,2,0
DLG_bc057361744b,  Transformation is a myth!,,pending,True,1,GPL-77@0x00C3,2,0
DLG_f233659cb2ea,  Tell me about this place.,,pending,True,1,GPL-77@0x012E,2,0
DLG_a31154993818,  Balkazar is deceiving you!,,pending,True,1,GPL-77@0x012E,2,0
DLG_781deba9ca88,"Goodbye, and good luck.",,pending,True,1,GPL-77@0x012E,0,0
DLG_a26170f03da3,"No, I've been waiting the longest! I'll be the first to be transformed.",,pending,True,1,GPL-77@0x0190,0,0
DLG_0258948733a8,"Serve Balkazar well, and you may earn the honor of transformation, as ",,pending,True,1,GPL-77@0x01E4,0,1
DLG_536426064d88,I have!,,pending,True,1,GPL-77@0x0228,0,0
DLG_d1fe33513382,Liars! I have served Balkazar honestly and well. Soon I will be made ,,pending,True,1,GPL-77@0x0244,0,1
DLG_dc9e9f9603b4,into a greater being. Are you here to test my devotion? Begone!,,pending,True,1,GPL-77@0x0287,0,0
DLG_8aa5902c803e,I've been waiting here all day. Worthy ones are taken for transformation only ,,pending,True,1,GPL-77@0x02D5,0,1
DLG_afc1d988081f,after the chores are finished. Balkazar never leaves his rooms except to ,,pending,True,1,GPL-77@0x0320,0,1
DLG_e7c4271e6f2a,perform the transformations. It is a great honor!,,pending,True,1,GPL-77@0x0366,0,0
DLG_6d60381c1936,Magera! Come with me. It's your turn now.,,pending,True,1,GPL-77@0x03C5,0,0
DLG_90f468801bff,The babau turns to you. ,,pending,True,1,GPL-77@0x03F5,0,1
DLG_7b6b3bc6f041,"Work hard, slaves, and you too may have the honor of transformation! ",,pending,True,1,GPL-77@0x0418,0,1
DLG_c789d67ea436,No! You will not ruin my chance for transformation! ,,pending,True,1,GPL-77@0x04DB,0,1
DLG_acfefea273ef,  Let's change the subject.,,pending,True,4,GPL-78@0x0119,2,0
DLG_729f02931dd3,"What do you wish of me, unscaled one?",,pending,True,1,GPL-78@0x0144,0,0
DLG_417c27e34754,I am seeking my new tribe. I will talk to you again when I find it.,,pending,True,1,GPL-78@0x0196,0,0
DLG_185b7918e4f2,"Greetings to you, unscaled ones. ",,pending,True,1,GPL-78@0x01DA,0,1
DLG_87036531082a,I am still waiting for a vision that will lead me to my new tribe. I cannot ,,pending,True,1,GPL-78@0x0244,0,1
DLG_6b081a8dc26e,take time to talk -- I must seek the vision. ,,pending,True,1,GPL-78@0x028D,0,1
DLG_a08fffec5585,  I just want to talk.,,pending,True,1,GPL-78@0x02E7,2,0
DLG_289c8b667f44,  Why are you not in the mood to hunt me?,,pending,True,1,GPL-78@0x02E7,2,0
DLG_719292098325,  I have heard of a new chief to the west.,,pending,True,2,GPL-78@0x02E7,2,0
DLG_9fb0d3df43c6,Then talk on. I am not in the mood to hunt you.,,pending,True,1,GPL-78@0x0392,0,0
DLG_7ba63a20ac82,I have seen ssurrans betray their souls. It becomes a minor thing to ,,pending,True,1,GPL-78@0x03CC,0,1
DLG_790d65e42287,talk to prey. ,,pending,True,1,GPL-78@0x040F,0,1
DLG_4d144e111273,"I am Laussa, once of the Grey Isles tribe.",,pending,True,1,GPL-78@0x0428,0,0
DLG_f72c6399330f,  Where are the Grey Isles?,,pending,True,1,GPL-78@0x0470,2,0
DLG_48cbf8397965,  How can I get there?,,pending,True,1,GPL-78@0x0470,2,0
DLG_bf43772342fd,  Can you show me the tunnel?,,pending,True,1,GPL-78@0x0470,2,0
DLG_6e7dadf83e15,  You seem upset. Is something wrong?,,pending,True,1,GPL-78@0x0470,2,0
DLG_03e8faf9251d,  Grasping ways? I don't understand.,,pending,True,1,GPL-78@0x0470,2,0
DLG_7af6281d4474,  Why do you blame the merchants?,,pending,True,1,GPL-78@0x0470,2,0
DLG_00514dd7c2b1,  What is the merchants' isle?,,pending,True,1,GPL-78@0x0470,2,0
DLG_415c933f5f40,  Murdered? What happened?,,pending,True,1,GPL-78@0x0470,2,0
DLG_650ecf45fc6c,  What happened then?,,pending,True,1,GPL-78@0x0470,2,0
DLG_f37b5283aa88,"They are north, poking out of the Silt Sea.",,pending,True,1,GPL-78@0x05F4,0,0
DLG_c27c74692fe3,It was in the isles when I left. It may be there still.,,pending,True,1,GPL-78@0x062B,0,0
DLG_10f73e77019c,There used to be a tunnel that connected the merchants' isle with a cliff at the ,,pending,True,1,GPL-78@0x0667,0,1
DLG_83b0685ec712,"edge of the Silt Sea, but it has collapsed. ",,pending,True,1,GPL-78@0x06B4,0,1
DLG_5612498e1de8,"Why?! The tunnel is blocked -- there is no way to get through. Besides, I never want ",,pending,True,1,GPL-78@0x06F1,0,1
DLG_1b15f2e42760,to go back there! I seek a new tribe to the south.,,pending,True,1,GPL-78@0x0742,0,0
DLG_ce87059a7d05,An unscaled family lives in a large house on the isle. They are the cause of my misery. ,,pending,True,1,GPL-78@0x078E,0,1
DLG_5d8b36e82275,They corrupted one of my own and had my mate murdered. ,,pending,True,1,GPL-78@0x07E1,0,1
DLG_c7363331e89a,A trading village on an island in the silt sea. Many merchants visit there -- it ,,pending,True,1,GPL-78@0x0822,0,1
DLG_1de6ba9bdbd6,is on many of the trade routes. ,,pending,True,1,GPL-78@0x086F,0,1
DLG_6b327f086cfb,"My mate, Kivssan, was chief -- no better hunter could be found. The merchant ",,pending,True,1,GPL-78@0x0897,0,1
DLG_581eae610984,"family wanted the tribe to become its peddlers. Kivssan refused. Drissa, one ",,pending,True,1,GPL-78@0x08E1,0,1
DLG_401887201c80,"who had embraced your grasping ways, challenged him. ",,pending,True,1,GPL-78@0x092B,0,1
DLG_3b9a66a8c073,"Your kind always grasps for things, if only for the sake of grasping for them. ",,pending,True,1,GPL-78@0x0970,0,1
DLG_c41ae21471c7,"The more things that you can hold, the more powerful you are to others, and the ",,pending,True,1,GPL-78@0x09BB,0,1
DLG_cb007e04406c,more you try to grasp other things. That is the way of your kind -- you value ,,pending,True,1,GPL-78@0x0A07,0,1
DLG_07a589e4aaf8,material. ,,pending,True,1,GPL-78@0x0A52,0,1
DLG_8650c77e8b68,"We laughed as I prepared Kivssan for battle -- Dirssa was weak. But in battle, ",,pending,True,1,GPL-78@0x0A67,0,1
DLG_ac0fb762da9c,"Dirssa's strength was ten times what it had been, and Kivssan was gutted. The ",,pending,True,1,GPL-78@0x0AB2,0,1
DLG_398330fa9da9,"tribe lost its honor with his death, and I left to seek a new tribe -- away ",,pending,True,1,GPL-78@0x0AFD,0,1
DLG_6c8c8e0c16da,from your kind.,,pending,True,1,GPL-78@0x0B46,0,0
DLG_f93cd52e807b,There was no way that Dirssa could have become stronger unless the merchant ,,pending,True,1,GPL-78@0x0B73,0,1
DLG_5eabb1425869,"worked some magic upon him. Who else would want to make us peddlers? Anyway, ",,pending,True,1,GPL-78@0x0BBC,0,1
DLG_36fdcaba3253,Dirssa was too cowardly to challenge Kivssan without some backing.,,pending,True,1,GPL-78@0x0C06,0,0
DLG_1d5b473e19f4,A new chief? Tell me about him and his totem.,,pending,True,1,GPL-78@0x0C51,0,0
DLG_78b13b04e2be,  He is not yet a chief.,,pending,True,1,GPL-78@0x0C9C,2,0
DLG_971a5f96d9f9,  He was a cast out youngling.,,pending,True,1,GPL-78@0x0C9C,2,0
DLG_899fe7fd91f0,  His totem is a whirlwind.,,pending,True,1,GPL-78@0x0C9C,2,0
DLG_ea4f06b75575,  He is in the salt flats to the west.,,pending,True,1,GPL-78@0x0C9C,2,0
DLG_02849cfabd7b,  Will you give me anything in return?,,pending,True,1,GPL-78@0x0C9C,2,0
DLG_275b71321009,  Friendship is enough of a return.,,pending,True,1,GPL-78@0x0C9C,2,0
DLG_5ddfca1bb331,Then he must be on a quest for his totem. Such bravery is refreshing.,,pending,True,1,GPL-78@0x0D85,0,0
DLG_5148b5cf3763,Those make the best chiefs. They have the drive to find their vision. ,,pending,True,1,GPL-78@0x0DCE,0,1
DLG_bf0ac759230e,Totems grant great strength to the worthy youngling.,,pending,True,1,GPL-78@0x0E12,0,0
DLG_a40af870e7b6,That is a totem for speed and stealth. A whirlwind tribe can control ,,pending,True,1,GPL-78@0x0E4C,0,1
DLG_7856388bb652,a large hunting ground. His tribe will be powerful.,,pending,True,1,GPL-78@0x0E8F,0,0
DLG_842914c63307,I shall seek him out. Perhaps his tribe is worth joining. Your help ,,pending,True,1,GPL-78@0x0ECE,0,1
DLG_010de6c99e11,is welcome. The unscaled rarely give without holding their hand out.,,pending,True,1,GPL-78@0x0F10,0,0
DLG_e1915f22fd60,Your blood betrays you. Nothing is given without the expectation of return. ,,pending,True,1,GPL-78@0x0F70,0,1
DLG_27f73f0bff31,"I carry no peddler's goods, nor pieces of ceramic. I'll bind myself to ",,pending,True,1,GPL-78@0x0FB9,0,1
DLG_ced403752380,no duty for you. We have spoken enough. ,,pending,True,1,GPL-78@0x0FFD,0,1
DLG_33dce44c350f,Perhaps you should have been born with scales. I accept your bond of ,,pending,True,1,GPL-78@0x103A,0,1
DLG_f6076ee5d14c,"friendship. When I find the chief, I shall tell him to make you 'not prey'. ",,pending,True,1,GPL-78@0x107D,0,1
DLG_920f7b8a5ea3,You are worthy of sharing a kill.,,pending,True,1,GPL-78@0x10C6,0,0
DLG_ac8ff63c0fe2,This subject concerns me. Continue or leave.,,pending,True,1,GPL-78@0x110F,0,0
DLG_91f38c3ecfd6,  Certainly. I'll talk about the chief.,,pending,True,1,GPL-78@0x113C,2,0
DLG_329f2884a458,  Then I shall go my own way.,,pending,True,1,GPL-78@0x113C,2,0
DLG_cfe728a9eead,"Greetings, 'not prey'. I have found my new tribe.",,pending,True,1,GPL-78@0x119F,0,0
DLG_e707b0fb8b40,  Is this tribe better than your last?,,pending,True,1,GPL-78@0x11D9,2,0
DLG_ff45f0dafcbe,  Was your way perilous?,,pending,True,1,GPL-78@0x11D9,2,0
DLG_294aaca41e73,  What do you think of Ssovan?,,pending,True,1,GPL-78@0x11D9,2,0
DLG_63ebe21c26de,I must be on my way.,,pending,True,1,GPL-78@0x11D9,0,0
DLG_5a4cc7989bcc,He shows honor. He must have great inner strength to gain such a ,,pending,True,1,GPL-78@0x1261,0,1
DLG_54acead9acaf,powerful totem. I think I shall stay as long as he is chief.,,pending,True,1,GPL-78@0x12A0,0,0
DLG_9670597f5aaa,"The tribe is young and has honor. The land here is harsh, but we survive ",,pending,True,1,GPL-78@0x12E1,0,1
DLG_df297efde971,much better than you unscaled ones. We can stomach the sulfurous waters ,,pending,True,1,GPL-78@0x1327,0,1
DLG_e7f5e4d59ac1,and enjoy the blazing sun.,,pending,True,1,GPL-78@0x136C,0,0
DLG_91402b5cbe4d,Destiny favored my quest. It led me safely to this tribe.,,pending,True,1,GPL-78@0x139F,0,0
DLG_f66aca411e22,I am glad our paths crossed. Your guidance led me here before my strength ,,pending,True,1,GPL-78@0x13DE,0,1
DLG_a73960f4f94e,"failed. Though you only requested friendship, I know your kind values ",,pending,True,1,GPL-78@0x1425,0,1
DLG_8e7f4ba982b5,"material goods. In honor, I offer you an object of value.",,pending,True,1,GPL-78@0x1469,0,0
DLG_da5a4c5337c5,  May I know what sort of item?,,pending,True,1,GPL-78@0x14C8,2,0
DLG_bf468dc18a46,  I still only desire friendship.,,pending,True,1,GPL-78@0x14C8,2,0
DLG_44d771bb8ba0,  I accept this item with honor.,,pending,True,1,GPL-78@0x14C8,2,0
DLG_4b674ff65268,  Let me have it now!,,pending,True,1,GPL-78@0x14C8,2,0
DLG_c33f3c216eee,  I do not want it.,,pending,True,1,GPL-78@0x14C8,2,0
DLG_72a7092d8c7b,  I still must refuse.,,pending,True,1,GPL-78@0x14C8,2,0
DLG_78d5c725bfcc,It stinks of magic. A dream from our totem told me it would aid your quest.,,pending,True,1,GPL-78@0x1586,0,0
DLG_a3976918ae81,That is why I offer it to you. Your ways are different and material ,,pending,True,1,GPL-78@0x15D4,0,1
DLG_4479eede56c3,things are important to your quests.,,pending,True,1,GPL-78@0x1616,0,0
DLG_ac0a5ff5bab6,Your honor increases mine. The tribe has done well to befriend you. ,,pending,True,1,GPL-78@0x1642,0,1
DLG_fef79eb24fbb,The unscaleds' lust for material goods has always been amusing. Here is ,,pending,True,1,GPL-78@0x1688,0,1
DLG_e105ac005c91,the item. ,,pending,True,1,GPL-78@0x16CD,0,1
DLG_b4e879597639,My dream says that you do. Your ways do not offend me. The offer is ,,pending,True,1,GPL-78@0x16E0,0,1
DLG_5234f0122420,honorable. ,,pending,True,1,GPL-78@0x1722,0,1
DLG_5c9133bfd5a9,"Then I will not press it on you. I shall cast it into a deep fissure, ",,pending,True,1,GPL-78@0x173D,0,1
DLG_9248d4befb25,so that none may use it against you. ,,pending,True,1,GPL-78@0x1781,0,1
DLG_311585c86703,"You cannot carry it, so I leave it here for you. ",,pending,True,1,GPL-78@0x17C2,0,1
DLG_798066a9f60f,Our paths seem intertwined.,,pending,True,1,GPL-78@0x180E,0,0
DLG_80a730abe5ef,  How is the tribe doing?,,pending,True,2,GPL-78@0x1844,2,0
DLG_f4c2f212abf0,  Anything of note occur here?,,pending,True,1,GPL-78@0x1844,2,0
DLG_a456d1dc047a,  Are you expecting children?,,pending,True,1,GPL-78@0x1844,2,0
DLG_52fe3ae08c19,I must journey on.,,pending,True,2,GPL-78@0x1844,0,0
DLG_9b419b95bc6e,The tribe grows steadily. Our totem favors us. Many are out on the hunt.,,pending,True,1,GPL-78@0x18C3,0,0
DLG_ab692e90881a,I have become Ssovan's mate. I have found a chief that I can respect. ,,pending,True,1,GPL-78@0x190E,0,1
DLG_4c789c1063e3,Honor will burn long in his heart and those of his children.,,pending,True,1,GPL-78@0x1952,0,0
DLG_2bd0dbce6194,"Not yet, but the dreams our totem sends imply that it will be soon.",,pending,True,1,GPL-78@0x1998,0,0
DLG_8e4bc580195a,I hope your quests proceed as well as mine.,,pending,True,1,GPL-78@0x19E2,0,0
DLG_c82ff3d43e71,  What is new with you?,,pending,True,1,GPL-78@0x1A26,2,0
DLG_16f49af63b53,  Congratulations. Your family will do well.,,pending,True,1,GPL-78@0x1A26,2,0
DLG_e453eaee70bb,I now have a clutch of eggs buried beneath the ground. Our totem ,,pending,True,1,GPL-78@0x1AAB,0,1
DLG_2a2086980a3d,"protects them and gives them strength. By the year's end, Ssovan and I ",,pending,True,1,GPL-78@0x1AEA,0,1
DLG_10ee7d8c5189,shall have a dozen hatchlings.,,pending,True,1,GPL-78@0x1B2E,0,0
DLG_7c38024ae78c,You honor me. My dreams say you shall succeed as well. You will go ,,pending,True,1,GPL-78@0x1B5A,0,1
DLG_1ea5d83ce15b,far and win many battles. Athas is the better for your quest.,,pending,True,1,GPL-78@0x1B9B,0,0
DLG_85d26cc2eb90,I have little new to say. Travel and visit me later.,,pending,True,1,GPL-78@0x1BDD,0,0
DLG_addfebeac29d,May you always find prey.,,pending,True,1,GPL-78@0x1C12,0,0
DLG_9797625944e3,"Help! Bandits are going to kill me! I uncovered some ancient ruins, and they ",,pending,True,1,GPL-79@0x0057,0,1
DLG_2b8dcbd66b95,want them for themselves!,,pending,True,1,GPL-79@0x00A1,0,0
DLG_04ca3c9426a5,"They sent a fire elemental to kill me! I escaped it, but I know they'll send ",,pending,True,1,GPL-79@0x00BF,0,1
DLG_54b4d0f4f56d,another! You must help me get rid of them!,,pending,True,1,GPL-79@0x0109,0,0
DLG_9b9040ef4370,  Why should I get rid of	them?,,pending,True,1,GPL-79@0x0147,2,0
DLG_39c9c090265d,  I could just kill you and take my reward.,,pending,True,1,GPL-79@0x0147,2,0
DLG_5502504b0772,  Why did they send an elemental after you? ,,pending,True,1,GPL-79@0x0147,2,1
DLG_420ef67f523f,  You said it was ruins. What's this rift?,,pending,True,1,GPL-79@0x0147,2,0
DLG_a75e2352cc6d,  Okay. I'll help you.,,pending,True,2,GPL-79@0x0147,2,0
DLG_2a083549f1ca,  I don't care if you die!,,pending,True,1,GPL-79@0x0147,2,0
DLG_4d110f322163,I'm leaving. Bye.,,pending,True,1,GPL-79@0x0147,0,0
DLG_be6e1ff97d94,"If you can drive them off, I'll give you something to make it worth your while, ",,pending,True,1,GPL-79@0x0247,0,1
DLG_ef3ff2685ab1,but only after you drive them off! ,,pending,True,1,GPL-79@0x0293,0,1
DLG_0ab93ff4cb2d,"Y-you could, but you would not have the satisfaction of vanquishing some ",,pending,True,1,GPL-79@0x02C8,0,1
DLG_420e31851fd9,evil from Athas! You would have killed a defenseless hermit in cold blood -- ,,pending,True,1,GPL-79@0x030E,0,1
DLG_7f368d492e09,where's the honor in that? Please help! ,,pending,True,1,GPL-79@0x0358,0,1
DLG_27aa7cd88e1b,"Like I told you, they wanted to summon elementals from the rift! I was in their ",,pending,True,1,GPL-79@0x0387,0,1
DLG_d0cb38f2a5d5,"way, so they sent an elemental after me! ",,pending,True,1,GPL-79@0x03D3,0,1
DLG_7d52acbe0ca8,"I'm sorry. I'm upset, and I must have said rift when I meant ruins. You can ",,pending,True,1,GPL-79@0x0408,0,1
DLG_16c0a72f97a8,"understand that, can't you? I barely escaped death! ",,pending,True,1,GPL-79@0x0451,0,1
DLG_dcb341e8c2f9,Thank you! Please hurry! The r-ruins are in the southwest. Watch for the fire ,,pending,True,1,GPL-79@0x0486,0,1
DLG_88bdbdd8ef8a,elementals! The bandits have summoned quite a few! ,,pending,True,1,GPL-79@0x04D1,0,1
DLG_e5887a3486e7,Oh please! Have mercy on an old hermit! Drive off the bandits! ,,pending,True,1,GPL-79@0x050A,0,1
DLG_80b5940a42b2,Have mercy!,,pending,True,1,GPL-79@0x054D,0,0
DLG_e6f29a9a5584,A fire elemental will burn me to death if you don't get rid of those murderers! ,,pending,True,1,GPL-79@0x0563,0,1
DLG_d50f270316e0,I know one will! ,,pending,True,1,GPL-79@0x05AF,0,1
DLG_81bc9da0b7e8,See! He told the elemental to attack! Kill him! Please! ,,pending,True,1,GPL-79@0x05D8,0,1
DLG_ebd822937f46,  The ranger says you're a defiler.,,pending,True,1,GPL-79@0x0629,2,0
DLG_6ae4f7648541,  Why don't more elementals attack you?,,pending,True,1,GPL-79@0x0629,2,0
DLG_2ada4b3906fb,  Why haven't you simply left the region?,,pending,True,1,GPL-79@0x0629,2,0
DLG_e871ac887da5,  You're too cowardly to have such conviction.,,pending,True,1,GPL-79@0x0629,2,0
DLG_b62d85bba5b4,I'm leaving. Goodbye. ,,pending,True,1,GPL-79@0x0629,0,1
DLG_f36863384a4e,Fine! I've had enough of your questioning and accusations! Leave bef... ,,pending,True,1,GPL-79@0x06F6,0,1
DLG_7e7e588d621c,Just leave!,,pending,True,1,GPL-79@0x073B,0,0
DLG_a66f1c94b90a,"I found those ruins, and I'm not about to give up on them! Elemental or not, ",,pending,True,1,GPL-79@0x0787,0,1
DLG_5b20d0c3ec54,I'm staying -- even if it means my life! ,,pending,True,1,GPL-79@0x07D1,0,1
DLG_d33544fe5089,He's lying! He is the defiler! He has sent his elemental to kill me so I won't ,,pending,True,1,GPL-79@0x0806,0,1
DLG_2545c14a6fa5,be in the way while they loot the ruins! ,,pending,True,1,GPL-79@0x0851,0,1
DLG_c95964d6b9d0,The bandits commands them! They taunt me day after day -- I never know when ,,pending,True,1,GPL-79@0x0881,0,1
DLG_fb217f716bd1,they will strike! You must help me! ,,pending,True,1,GPL-79@0x08CA,0,1
DLG_9592a825f2d6,Fools! You'll burn for this! ,,pending,True,1,GPL-79@0x095B,0,1
DLG_7ab217dc6700,The guard starts to move around the corner to find the ,,pending,True,1,GPL-8@0x00EA,0,1
DLG_4d57c344f09c,cause of the clatter. ,,pending,True,1,GPL-8@0x0120,0,1
DLG_6d4e390dbc7a,This pot is filled with grain. It would be almost impossible to find ,,pending,True,1,GPL-8@0x0176,0,1
DLG_99622e88d187,anything hidden inside. ,,pending,True,1,GPL-8@0x01B9,0,1
DLG_1d78a57654a1,It's a pile of junk. Look through it? ,,pending,True,1,GPL-8@0x01E1,0,1
DLG_a7bb941e2141,You don't find anything of interest. ,,pending,True,3,GPL-8@0x0236,0,1
DLG_8676fbd8ac24, finds a pile of dung. ,,pending,True,1,GPL-8@0x028D,1,1
DLG_6261551c941c, narrowly escapes being bitten by a small rodent. ,,pending,True,1,GPL-8@0x02B1,1,1
DLG_2c91b7bca70b, dodges a scorpion bite. ,,pending,True,1,GPL-8@0x02ED,1,1
DLG_20f81618479b," finds a scrap of paper that says,",,pending,True,1,GPL-8@0x0313,1,0
DLG_ce349b309f33,'Watch out for the...',,pending,True,1,GPL-8@0x0339,0,0
DLG_e62ab7bc81d8, finds a dead rat. ,,pending,True,1,GPL-8@0x035D,1,1
DLG_6b3abfcb5cf8," locates a piece of stale, moldy bread. ",,pending,True,1,GPL-8@0x037E,1,1
DLG_6aecd1219263,All that's here is a piece of a broken grainpot. ,,pending,True,1,GPL-8@0x03AC,0,1
DLG_0c889ba3ead6," rummages around, a rat bites ",,pending,True,1,GPL-8@0x03F5,1,1
DLG_e579e7658545, hand! ,,pending,True,1,GPL-8@0x0437,1,1
DLG_df08a2992abe, finds a piece of magic fruit! ,,pending,True,2,GPL-8@0x0454,1,1
DLG_c4b5d55da553," searches for awhile, finally discovering a piece of wood ",,pending,True,1,GPL-8@0x0484,1,1
DLG_4228286a6066,suitable for use as a club. ,,pending,True,1,GPL-8@0x04BD,0,1
DLG_85004157174a, finds a drawing which depicts an enormous four-armed ,,pending,True,1,GPL-8@0x04EB,1,1
DLG_ba874cebcd17,animated statue crushing a group of hapless adventurers. ,,pending,True,1,GPL-8@0x0521,0,1
DLG_9b33df74c60e," finds a box of worthless trinkets. However, at the bottom of ",,pending,True,1,GPL-8@0x0563,1,1
DLG_308c25063df9,the box is a gem of some value! ,,pending,True,1,GPL-8@0x05A0,0,1
DLG_32433888013d,", while rummaging through the debris, is bitten by a scorpion! ",,pending,True,1,GPL-8@0x05DA,0,1
DLG_9655de6505e9, locates some arrows! ,,pending,True,1,GPL-8@0x0631,1,1
DLG_1d3e3ea53471,Search through the haystack? ,,pending,True,1,GPL-8@0x080D,0,1
DLG_e40b16a76844, reaches ,,pending,True,1,GPL-8@0x08A4,1,1
DLG_46c1d41436e7, hand into the haystack and comes out with a,,pending,True,1,GPL-8@0x08D3,1,0
DLG_625362822bab, pile of dung. ,,pending,True,1,GPL-8@0x0908,1,1
DLG_383da352ed0c, human skull. ,,pending,True,1,GPL-8@0x0920,1,1
DLG_8ba1b3131f35," rat, which bites ",,pending,True,2,GPL-8@0x093D,1,1
DLG_78a1f5695514, and then runs away. ,,pending,True,2,GPL-8@0x0974,1,1
DLG_17c8f21b1310, crudely-made bone needle. ,,pending,True,1,GPL-8@0x0999,1,1
DLG_7397f17ad53f, piece of a pot. ,,pending,True,2,GPL-8@0x09C8,1,1
DLG_ccf483a5a729, mummified rat. It seems to have been baked by ,,pending,True,1,GPL-8@0x09E7,1,1
DLG_769bb0a17eac,the heat of the noonday sun. ,,pending,True,1,GPL-8@0x0A16,0,1
DLG_1eaa67ecb755,n old table leg which could be used as a club. ,,pending,True,1,GPL-8@0x0A3B,0,1
DLG_8b62771ed52d,"n old, soiled loincloth. ",,pending,True,1,GPL-8@0x0A74,0,1
DLG_96d7aff93cb1, handful of ceramic coins!,,pending,True,2,GPL-8@0x0A95,1,0
DLG_b55cfd6fef39, small bug which crawls out of your hand.,,pending,True,1,GPL-8@0x0ABA,1,0
DLG_8d0c68e3a184, small gem!,,pending,True,2,GPL-8@0x0AEE,1,0
DLG_44d4a161cc23,The wardrobe is empty. ,,pending,True,1,GPL-8@0x0B22,0,1
DLG_08c237251979,Search through the wardrobe? ,,pending,True,1,GPL-8@0x0B48,0,1
DLG_c242dd9d8db6, rummages through the cabinet and finds a,,pending,True,1,GPL-8@0x0BD7,1,0
DLG_01987adc4217," butterfly, which flies out of the cabinet. ",,pending,True,1,GPL-8@0x0C0F,1,1
DLG_b5ec5f5e51be," little spider, which jumps down to the floor. ",,pending,True,1,GPL-8@0x0C46,1,1
DLG_f56cd0eb9ac6, message carved in the wood: 'Gareth the scribe was here.',,pending,True,1,GPL-8@0x0D28,1,0
DLG_dfa06cd23810, piece of magic fruit! ,,pending,True,1,GPL-8@0x0D66,1,1
DLG_9198a940fcb6, pot leaned up against the door. It hits your head as it falls ,,pending,True,1,GPL-8@0x0D93,1,1
DLG_0b848483cc60,to the ground. ,,pending,True,2,GPL-8@0x0DD0,0,1
